,date,userid,message
1578,"April  3, 2004  8:00PM",speedracer3,"1) To all, I couldn't give a hoot who sells more or who sells less. I buy cars cuz I like them. I trust both Acura and Infiniti, if either of them put out a great product, I'll but it, not the hype. Besides, who wants to drive a car that the whole world has. Some exclusivity appeals to ME.2)Kahuna, To say that an AWD system that is not even out yet will render all others obsolete is like counting your lottery winnings before you play. Let's wait an see till it's out an how it does.3) Face reality Kahuna, TL is NOT RWD and it is losing every comparo to the G35 which IS RWD. BTW... in regards to fast FWD cars..the Maxima is only .2 seconds slower (Motor Trend) than the TL and can be had for thousands less. Let's see what Nissan has in store next. Let the HP wars continue"
1579,"April  3, 2004  8:11PM",blueguydotcom,"1) To all, I couldn't give a hoot who sells more or who sells less. I buy cars cuz I like them. I trust both Acura and Infiniti, if either of them put out a great product, I'll but it, not the hype. Besides, who wants to drive a car that the whole world has. Some exclusivity appeals to ME.Preach on, brother!2)Kahuna, To say that an AWD system that is not even out yet will render all others obsolete is like counting your lottery winnings before you play. Let's wait an see till it's out an how it does.Still with ya."
1580,"April  3, 2004  8:22PM",danny1878,"Do you really believe by spending $30-40k you can get exclusivity? Sorry but maxima is a failure in nissan division and out of this comparo, dont bother. Otherwise HP and Microsoft would be in that comparo too.I couldn't give a hoot who sells more or who sells less.People dont really care what other people choose, they buy what they think is better. Unless they are fools. :-)TL is NOT RWD and it is losing every comparo to the G35 which IS RWDHave you read CR, a magazine that doesnt accept contribution from any manufacturer and buy their own items for testing. TL 1st.Take a look at C&D comparo, TL won on almost everything except RWD feelings.I hope it can help its sales, good luck."
1581,"April  3, 2004  8:44PM",speedracer3,"Danny,Yes. I can spend $30K and have some exclusivity. I drive an Audi A4 and see a lot less of them than TL. I see a TL every other block.Before the V6 Altima came around the Maxima used to outsell both V6 Camrys and Accords combined every single year of its existance. That's far from failure. Although not in the comparo, the current Maxima will give the TL an run for its money.You are right, we buy what we think is better...but what is BETTER differs from one person to the next."
1582,"April  3, 2004  9:06PM",kdshapiro,"""Have you read CR, a magazine that doesnt accept contribution from any manufacturer and buy their own items for testing. TL 1st.""What is your metric? It doesn't outhandle the RWDers. Lexus ES330 has a much nicer interior than the TL. CR blew this one.""Take a look at C&D comparo, TL won on almost everything except RWD feelings.""TL has only scored when doing a drop clutch start. Other than that it's times are average. I won't debate they give an all-around package for the money, but it squarely is in the middle to end of the heap when you look across every single review and not single out one review where a clutch dump was performed. Everybody talks about how fast it is, yet I know no one who would want to replicate the 5.7 second to 60 time."
1583,"April  3, 2004  9:10PM",danny1878,"Before the V6 Altima came around the Maxima used to outsell both V6 Camrys and Accords combined every single year of its existance. The best record of maxima's sales (so far I can get only) is 15k units in march 2002 while accord 31k to 38k units.Yes the current maxima will give the TL a run for its money by dropping it's sales -27.2% in march.Audi A4 sales for march is 3905 unitsAudi as a whole managed to sell 7469 units in march. It is exclusive. :-)Kds, TL :doesn't perform/outhandle RWDersis not as luxurious as ES330is not cheaper than other car except BMW (std ver. no A-spec)Acura brand is not considered as a premium brand to some people.AND no car on this category can outsell it. Wow the greatest anomaly ever.Gtg. :-)"
1584,"April  3, 2004 10:44PM",dhanley,"Yeah, but my dad can beat up your dad.  :-P"
1585,"April  3, 2004 11:28PM",kdshapiro,Yeah but MacDonalds sells more than any other. That must mean it's the best.  What an anomaly!
1586,"April  3, 2004 11:32PM",jrock65,"Apparently, the refreshed 2005 G35 won't be shown at the NY Auto Show.  Kind of a bummer.  Who knows, maybe they will though."
1587,"April  3, 2004 11:59PM",fedlawman,"The Altima with it's nicely revised interior and 250 hp V-6 makes a strong statement to ""just say no"" to the Maxima."
1588,"April  4, 2004  1:04AM",kahunah,"Like I said, there is no other FWD performance car in the world that could compete with the TL...period! In fact, the TL is the ONLY FWD car that could give the top RWD cars in this category a run for their money. The comparos prove it."
1589,"April  4, 2004  1:18AM",speedracer3,"You are so concerned with sales, why didn't you buy yourself a Toyota Camry or a Ford F-150...they sell a lot more of those than TLs. It is obvious that you are not much of a car enthusiast, all you can do is quote sales figures. You trying very very hard to justify your purchase. I am happy with what I drive, I don't need to convince myself or the rest of the world that I made a good decision...and neither should you.Kahuna,The comparos prove that the TL is continously getting trounced by RWD cars. The previous TL got pounded by RWD cars also, nothing has changed."
1590,"April  4, 2004  1:34AM",fedlawman,"""The previous TL got pounded by RWD cars also, nothing has changed.""Hyperbole will get you nowhere.Even staunch RWD supporters must admit that Honda and Acura has always given the RWD benchmarks a run for the their money in comparo's.The Prelude, TL-S, Integra, RSX, and TSX are all examples of FWD cars that handle virtually as well as their RWD couterparts, and are repeatedly top finishers in magazine comparisons.The TL may not be as quite as balanced as a 330i, but it certainly is an amazing sport sedan that offers an enviable blend of performance, styling, quality, luxury, and value. Now, if you value pure, unfiltered RWD handling above all else, it's not the car for you. But for everyone else, it's a tantalizing car."
1591,"April  4, 2004  2:12AM",blueguydotcom,"The best record of maxima's sales (so far I can get only) is 15k units in march 2002 while accord 31k to 38k units.You're not very good at research...a simple visit to Nissan News reveals that in 2001 nissan sold 102k Maximas in north america.  In 2002, they moved 98k.  Honda and Toyota openly admit that V6 sales make up less than 20% of the total Camcord sales.  The Max, unless this changed for 2003, still reigns as the midsize V6 import.  Audi A4 sales for march is 3905 unitsAudi as a whole managed to sell 7469 units in march. It is exclusive. :-)I'm not sure why you're enamored with sales.  You really need that validation, don't you?  bob, bought one too, gosh it must be a good car.Acura brand is not considered as a premium brand to some people.Acura is a tweener brand.  Again, even Honda execs will admit they're not viewed as a full blown luxury brand.  Cars like the RSX make that impossible.AND no car on this category can outsell it. Wow the greatest anomaly ever.People don't generally buy for the same reasons.  One man's quality, is another man's cast off.  In southern California when you look at new home sales, at least 90% are track homes - 2000-4000 square foot, bland, poorly built, ugly, cookie-cutter homes on flattened land with no trees.  So by your logic, because most people when buying new get track homes, then home buyers in general prefer planned communities, 4 variations of homes designs and no individuality.  KB Homes, because they sell the most, using your logic, build the best homes - more people choose them.  They all can't be fools, right?  It's all about sales... quality, individuality, are not a part of the equation."
1592,"April  4, 2004  2:21AM",pat,"Again, this discussion is not about Nissans, Hondas or Toyotas.We have a full plate already with this topic - we don't need to keep dragging in vehicles that aren't on the table.If anyone needs to double-check what we are discussing here, see pat Mar 19, 2004 5:34pm"
1593,"April  4, 2004  2:40AM",riez,"March 29th issue of Forbes magazine (you can see the link at the IS300 board) has an interesting article about the Lexus IS300 and LF-C coupe prototype (which has a V8).Glad to see the IS300 ""has an average buyer's age of 30, the youngest for any Toyota vehicle--and that includes cars from Scion, the new subsidiary Toyota created to attract the under-30 customer.""Unfortunately, sales slid 33% from 2002 (20,306 units) to 2003 (13,559 units).  Mentions ""strong chance Lexus will kill the IS300 wagon (SportCross).""  Forbes lists following 2003 sales data:All BMW 3 Series:  111,944All MB C-class:  approximately 65,600IS300:  13,559Only time will tell if Lexus creates IS300-replacement coupe and convertible.  Will be most interesting if they do."
1594,"April  4, 2004  5:06AM",pg48477,"kd, In fast food category McDonalds is the best, and it sell more then any other brand for a reason. Same for near luxury Acura sell more TL's than any other manufacturer in it's class, and as you know TL is not that cheaper than competition. You can argue as much as you want but TL is one of the best cars in the class.speed, As we all agreed many times before, there much more to performance than 0-60, so don't even bother with Maxima. If you don't agree it's you problem, but when you take group of cars in the same category sales numbers will show which cars is better. Take G35 for example, it handles a bit better than TL but overall it's not even close. Same stands for Camry, I don't think has the best performance or looks, but overall it is the best car in it's class."
1595,"April  4, 2004  6:03AM",jrock65,"I think the G35 overall is very close to the TL.  I also think that the Accord is the best car in its class, although I have a sweet spot for the Altima."
1596,"April  4, 2004  9:39AM",blueguydotcom,"You are wrong blueguydotcom, I said 15k unit in March 2002(that was the highest record but not for the whole year), and for Accord, 31-38k units was it's monthly sales. Anyway 105k/year is less than 9k/months while accord 31-38k/month.Honda sold 31k V6 Accords in a month?!  Check your stats, as that's just not possible.  In fact, if you broke it down it was probably more like 6k V6 accords, maximum. Again you guys are trying to compare different item, diff. segment, diff. creature. I am talking about entry-level-luxu.-perf. sedan not burger, not truck f150, not camry(family sedan),not autohomes, not toilet, not software, not watches etc. It's all the same.  My house, just like my BMW, my computer and the salmon in the fridge is just a product.    Sorry boss, I didnt know that I cant quote sales figure, 0-60, 0-100, 1/4 mile, LSD, Voice command, DVD-A, 60-0, etc. I have tried so hard to find something bad about the car but so far only RWD feelings. That's not even allowed in this discussion here. Is this called Car enthusiast's discussion? lol. Quote all you want.  It seems people are desperate for others to approve of their purchase.  It's not good enough that you like the car, it seems important that 7k people this month did too.  This is akin to people who cite box office as proof a movie is good.  $1.8 billion in box office doesn't mean a film's good by default and 7k sales in a month doesn't either.  The Accord sold 30k+ cars last month, I'll flat out say it, the Accord is not a good car.  So 30K people made a bad decision?  Maybe not for them, but I found it bulky, wallowy and just not a fun experience.  On a scale of 1/10, the Accord would rank about 3 or 4 for me.TL is the only FWD that can compete with 330i, G35, RWDer.True, so what do sales have to do with that?  I like the TL.  I do not like the stigma that goes with BMW buyers and I'm not digging the vibe I'm getting from some TL buyers in here too.  This reminds me of the attitude when the G35 arrived (KD I bet you remember those posts) and many G35 owners were not content to love their cars - they wanted the world to nod and say, ""You got a great deal on a BMW beater.""  Time has passed and now the G35's just another legit option (unlike previous Infinitis).  You don't see that attitude as much with the G.  But boy has it come on strong with the TL.So for you, you got a great deal.  The TL is a wonderful car, love it for what it does for you.  How do others feel about it?  Does it matter?  Unless they're buying you the car, what anyone else thinks of your purchase should not be relevant.Being the best selling car in any class is a useless stat when it comes to making your buying decision.  You don't automatically buy the bestselling of other products do you?  So, why would it matter with a stupid toy?"
1597,"April  4, 2004  2:08PM",speedracer3,"DannySorry for being a little too personal by mentioning audi sales. I like it's stying and comfort. :-)You can quote sales all you want. I love my A4, and I don't care if they sell 2 or 200K Audis. As a matter of fact the whole VW/Audi division is in the toilet right now. So?. I lease my car, when the lease is over if I like another Audi I'll get it, or if not I'll get something else.More on the TL. the recent Motor Trend comparo commented that steering was overboosted, torque steer was evident, brakes were worse in the group, and the turning circle is huge, equivalent to Dodge Ram truck. Doesn't say sport sedan to me...just a guzzied up Honda Accord with a big engine."
1598,"April  4, 2004  3:07PM",kdshapiro,"I fully agree if you classify the TL as an average family car and classify the 330i as an average family car, the TL would probably win as a vehicle more people would want to drive. But if that concept is extended you get back to Ford Taurus as the pre-eminent family car. I can see how CR could think the TL has more *utility* than a 330i.But now if one is talking near luxury sports sedans, FWD fall short. The recent R&T review seems to echo some of the sentiment of torque steer.Yes the TL may have more *utility* than a 330i, but it is not a better sports sedan. That's why CR got it wrong. It doesn't matter how many TLs are sold, each one of them comes with a little bit of torque-steer.Yes, ""I'll have my sports sedan: torque-steer to go!"""
1599,"April  4, 2004  3:38PM",designman,"Blueguy can't figure out how you hate FWD yet like the TL. Tends to be confusing but is indicative of what the TL has going for itself.Curious how there's no mention of drive type for the FWD cars on the Acura website. The only places where drive type is documented are with NSX(RWD) and MDX(4WD). Seems to be  tacit admission of the growing sentiment against it, and that reports of Acura migration to AWD is most believable and to be expected. The new TL seems to be real popular and is becoming ubiquitous, but FWD is getting incredibly negative PR must present a major headache for the manufacturers who have years of equity in it.Here's a bit of this negative PR:http://slate.msn.com/id/2081194/"
1600,"April  4, 2004  5:12PM",raher,"I am not sure that the link provided convinces me that FWD is getting a lot of negative PR. Mickey Knaus ( whoever he is ) isn't someone who I am willing to accept as having a lot of influence in the marketplace or anywhere for that matter. That conclusion became apparent when I saw his source for most of what he is stating as his opinion was a GM suspension expert.GM experts on suspension ? The expert must have  based his dissertation on those terrific suspensions on Buicks.People here keep dissing the sales figures. The sales figures are much more of realistic indicator of the buying publics acceptance or rejection of FWD automobiles. The TL is out selling all of the RWD cars that Pat allows us to discuss on this board as entry level luxury performance sedans. I don't believe the majority of car buyers care as much about FWD versus RWD as the very small number of participants on this board do. I know the people here who believe they are different because they don't buy cars lots of other people do will take exception. Taking exception is certainly their right but it doesn't alter the fact that Acura continues to manufacture and sell a lot of really fine FWD cars in a class dominated by RWD cars. The reason is they give a lot of value for the money and that seems to be more important to people than what kind of drivetrain the car has.Pat has sent me to the penalty box lately so I have to be a kinder, gentler commentator. It 's against my nature."
1601,"April  4, 2004  5:21PM",jrock65,"""This reminds me of the attitude when the G35 arrived (KD I bet you remember those posts) and many G35 owners were not content to love their cars - they wanted the world to nod and say, ""You got a great deal on a BMW beater.""""Or the attitude of BMW owners that the 3 was still the ""better"" car.  They wanted the world to say, ""The 3 is still the king of its class.""  TL owners point to sales and accolades, I remember 3 owners doing exactly the same thing."
1602,"April  4, 2004  5:42PM",kdshapiro,"""The TL is out selling all of the RWD cars that Pat allows us to discuss on this board as entry level luxury performance sedans.""There is nothing inherently wrong with FWD. Sales only has to do with popularity, not best of breed. Even CR says the TL is basically a ""torted up"" (sic) Accord.jrock - nobody is not saying the TL is not a good car. It offers good ""value"" for the money. You can point to the accolades fair enough as long as you point to criticsms. One of the big ones is torque-steer. Now we can debate endlessly on whether that matters to an individual. But the question is, how acceptable is it in the near-entry level sports sedan segment?The G35 debate was different in that it got down to the precision handling of a 330 vs the more ""family oriented value"" of the G35 with less ""precision and finesse"". And again those types of differences are open to a wide range of different opinions in a public forum such as Edmunds. But it depends on your priority in an automobile."
1603,"April  4, 2004  6:11PM",pg48477,"kd, don't kid yourself 330 is not a sport sedan either. Sales figures basically show how many people prefer one car over another. In case of Near luxury (G35, 330,TL and so on) TL is a best seller and so more people than not think it's the best in the class, that is why they buy it. Now, we all have different opinion, but at the end the majority wins.blue, What difference does it make V6 or not, Honda sells more Accords than Altima and Maxima combined, so what's your point. Plus Altima is total garbage even compared with basic Accord. Strong V6 does not make car much better, espacialy in family sedan category."
1604,"April  4, 2004  6:22PM",jrock65,"There were many, many, many different G35 vs. 3 debates.I was just referring to the fact that just as many G35 owners looked for ""approval"" from the world, so did many 3 owners in defending the 3.It's interesting that you mention that one must point out criticisms of the TL.  I don't remember you criticizing the 3 a single time for anything.  Correct me if I'm wrong.How acceptable is torque steer in the entry level performance car segment?  It depends on how you define a entry level performance car.  To me, it is definitely one of the biggest weaknesses of the TL in the light of being considered a ""performance sedan.""How's the X3 purchase going? Did you get it yet?"
1605,"April  4, 2004  7:01PM",hoyahenry,"The 'FWD-is-bad-torque-steer-proves-it-camp' have yet to answer the So what? question.  I'll accept the torque steer to no-drive during periods of inclement weather.  In good weather, just give it a little ""more right rudder"" and go - and it does go.  In other words, I want year-round, versatile performance; FWD is aces when the weather goes in the can, and the TL makes it easy to get a high performance, highly versatile, luxury platform.If torque steer is the trade off, I'm all for it. To me, the advantages of FWD far outweigh the negative perception of torque steer."
1606,"April  4, 2004  7:32PM",shipo,"You know, I too bought the FWD=""Better in Snow Argument"" back in the late 1970s.  For many years there was no one who could convince me otherwise.  Then in 1999 I bought a 328i and found that with the standard issue All-Season tires it was nearly as good as my 1995 Passat in slippery conditions.  Since then I have both moved to New Hampshire (where we had 114"" of snow last winter) and upgraded to a 530i, which I equipped with winter tires.  Simply put, the 530i, when shod with my winter wheel/tire set, is the finest winter driving vehicle I have ever had the pleasure to push through inclement conditions.The fact is that the RWD cars discussed in this topic, with a good set of winter tires mounted, will run rings around a similar FWD car running Summer tires or even All-Seasons for that matter.  For my money, THAT is what truly constitutes versatile performance.As for torque steer, I am really glad that I don't have to put up with that anymore.  Oh how I hated torque steer!Best Regards,Shipo"
1607,"April  4, 2004  7:34PM",kdshapiro,"""kd, don't kid yourself 330 is not a sport sedan either.""Correct, it is an entry level luxury sports sedan.""I don't remember you criticizing the 3 a single time for anything. Correct me if I'm wrong.""I have criticisms of the 3-series, none related to handling though. Could be bigger, could offer more horsepower for the same money. Could have better cupholders, could offer more features included in the price, etc. Could have a better all-around reliability rating from the companies that measure such things.""If torque steer is the trade off, I'm all for it. To me, the advantages of FWD far outweigh the negative perception of torque steer.""To each their own with regard to the importance of attributes of automobiles."
1608,"April  4, 2004  7:36PM",jrock65,"""I have criticisms of the 3-series, none related to handling though. Could be bigger, could offer more horsepower for the same money. Could have better cupholders, could offer more features included in the price, etc. Could have a better all-around reliability rating from the companies that measure such things.""Fair enough."
1609,"April  4, 2004  7:41PM",danny1878,"fully agree if you classify the TL as an average family car and classify the 330i as an average family car, the TL would probably win as a vehicle more people would want to drive. But if that concept is extended you get back to Ford Taurus as the pre-eminent family car.If you can extend such concept, why limit them to a family car category only? why not 'All car & trucks and ship (all kind of transportation)' category. Next one will be burger, toilet paper."
1610,"April  4, 2004  7:44PM",blueguydotcom,"V6? I never said its only V6, Maxima vs Accord . If you're not comparing V6 to V6 sales, then you're using a dubious metric.  The Max is offered as the top end of the midsize range from Nissan.  The 4 banger accord is specifically designed to appeal to a different buyer.  Do you not grasp that?  The vast majority of buyers don't give a hoot about handling, power or performance - thus the reason cars like the ES330, Accord and Fords/GMs sell well.  Do you think all those 7k people had their decision from sales figuresThe truth?  I think price, Honda reputation and standard equipment drive the majority of TL sales and always have.  A comparable equipment wise 330i would run well over 5k more.  To most buyers, imho, the lack of RWD would mean nothing to them as they buy appliances.  When I help friends/family buy cars and they're looking to drop 30-40k, the general statements are, I need something reliable, something pretty luxurious, its got to have a little power.  So I'll take them out and if they drive a 33k version of a G35, TL, A4 and 325i they'll walk away most impressed by the price/power/equipment of the G, TL.  Only one person still wanted the 325 over the past two years...he fell in love with the handling but he drives cars hard (G was number 2 for him fwiw).designmanBlueguy can't figure out how you hate FWD yet like the TL. Tends to be confusing but is indicative of what the TL has going for itself.I recognize the excellent value.  Look at all you get for that scary low price!  If I'd gone TL (which was not out last year in May), I'd have saved a big chunk of change and had a car that would offer probably 90% of what I got (minus of couse the more useless visual and tactile cues I prefer on the 3 series).  If money or equipment had been the primary determining factor in my purchase I would have gotten the TSX (remember no TL then).  In the end I fell for the roar of the motor, the the pull of the 6, solid turn-in and the bone-jarring ride of my ZHP"
1611,"April  4, 2004  8:29PM",hoyahenry,"Careful.  I drove a 325 and 528 all over central MA and NH for many years!  We both know that the weather there chooses the time and place it wants to make a mess, and that may not be in synchronous harmony with when (or where) we finally have the opportunity to switch out the tires for the conditions.At the end of the day, it is physically impossible to fish tail a fwd car unless it is going in reverse, up hill.  Moreover, with a good set of all season tires and fwd, there's nothing to do if it snows 3 feet one week and happens to be 70 the next."
1612,"April  4, 2004  8:31PM",kahunah,"""The fact is that the RWD cars discussed in this topic, with a good set of winter tires mounted, will run rings around a similar FWD car running Summer tires or even All-Seasons for that matter. For my money, THAT is what truly constitutes versatile performance.""Nice try with the apples and oranges comparison. The fact is, my TL with winter tires can run circles around your 530i, any day of a winter week."
1613,"April  4, 2004  9:40PM",kdshapiro,"""The fact is, my TL with winter tires can run circles around your 530i, any day of a winter week.""Okay I'll take you up on it. Having recently been in a RWD Mercedes with winter tires in the snow. I can say it ruled. Would have definitely outhandled any FWD car even with snows."
1614,"April  4, 2004  9:49PM",shipo,"For me and the kind of driving that I do, there is no replacement for RWD, unless there is a properly balance (meaning power AND weight) AWD solution available.  Regarding when the weather does its worst, I have opted for the Michelin Arctic-Alpin tires, and while they are no match for the summer set that I have, they are easily the dry road handling equal of a typical set of All-Season tires.  As such, I don't need to replace them until mid to late April.Regarding the new TL (a design by the way that is what, 8 years newer than my 530i), yes, I have no doubt that it will out accelerate my 530i in snowy conditions, however, given its front end bias, I'd bet that the 530i will stop shorter and probably handle better.  Nope, I find it highly unlikely that it would run rings around the 530i.Best Regards,Shipo"
1615,"April  4, 2004  9:52PM",speedracer3,"Blue,If money or equipment had been the primary determining factor in my purchase I would have gotten the TSX (remember no TL then).The TL was still around, it was blowing trannys remember?"
1616,"April  4, 2004  9:58PM",blueguydotcom,"The TL was still around, it was blowing trannys remember?Speed, lol.  That TL didn't exist on my shopping list.  It didn't even have a manual.  Without a manual, I couldn't consider it."
1617,"April  4, 2004 11:31PM",wco81,"""I have criticisms of the 3-series, none related to handling though. Could be bigger, could offer more horsepower for the same money. Could have better cupholders, could offer more features included in the price, etc. Could have a better all-around reliability rating from the companies that measure such things.""No kidding.  Any 330 well equipped comes out to about $45k MSRP before tax and license.  The 325 also well equipped come out well over 35k.These cars are the size of sub-compacts.A local BMW dealer was running a ""special"" of $127 for an oil change.  I thought oil changes were included for 4 years?  That must be why BMWs '99 or older only cost $99?"
1618,"April  4, 2004 11:59PM",pat,"I have removed some of the most blatant off-topic messages that have been posted since my last request that we stick to the subject.If you folks want this discussion to continue, let's keep it on track, okay?  And let's lose the hostility...  there's no need for it."
1619,"April  5, 2004 12:27AM",kdshapiro,"""No kidding. Any 330 well equipped comes out to about $45k MSRP""That is an statement that perhaps needs to be modified to: ""A 330i equipped with every available option is $45K."" I never buy any vehicle with EVERY available option. With the exception of buying Japanese cars without the choice of options, no person I know of buys a car with every available option. Even those that opt for the extremely high-end cars.Now we all recognize there is a different value scale between Japanese and German vehicles. ""These cars are the size of sub-compacts.""Having sat in the back of a TL and G, I can honestly say I was underwhelmed by feeling of lack of space in the back seat. So yes the 3-series is slightly smaller, but at least it doesn't *LOOK* like it should have a big back seat.The back seat in the TL and G are *bigger*, but it is not as roomy overall as one would think given the relative sizes of these cars to the 3-series. I still felt very cramped back there."
1620,"April  5, 2004  2:22AM",kahunah,"Is that what you think it takes to out maneuver a TL in snow -- an overpriced, overweight, underpowered RWD Mercedes with winter tires? LOL"
1621,"April  5, 2004  4:14AM",pg48477,"Not that driving in snow matters for this category, but I think you wrong. One guy from work was not able to take his S500 up the slope in snow (not big angle just long), he left his car at the office and went home with other co-worker driving RL(FWD). Oh yes, he had Winter tires on the car (S500)."
1622,"April  5, 2004  4:27AM",jmess,I wonder how folks survived in the olden days when almost all cars were RWD and nobody had traction control or snow tires.
1623,"April  5, 2004  4:29AM",03oddity,"...but this discussion leaves me a bit confused. Except for price, I see no reason why the subcompact 3-series BMW  or Audi A4 could be compared at all with the midsize Saab 9-5 or Acura TL. As a 6-footer, I feel downright claustrophobic in either of the German offerings. Yes, I understand that handling may be marginally better in the smaller cars, but the same is true of a go-kart. The more apt comparison would be 5-series BMW or Audi A6, both of which are seriously overpriced."
1624,"April  5, 2004  4:36AM",jrock65,I felt that the back seat room between the TL/G and the 3 was substantial.  The next 3 supposedly addresses this issue.  Hopefully it will do so without any compromise in handling.
1625,"April  5, 2004  4:51AM",kahunah,"""I wonder how folks survived in the olden days when almost all cars were RWD and nobody had traction control or snow tires.""In the olden days, the cars weighed 5,000 lbs."
1626,"April  5, 2004  4:55AM",kdshapiro,"""Is that what you think it takes to out maneuver a TL in snow -- an overpriced, overweight, underpowered RWD Mercedes with winter tires? LOL ""Correct an overpriced S500. However, I believe that comment applies to the 3 or G as well."
1627,"April  5, 2004  6:29AM",iwantonetoo,"I've been driving in New England winters for almost 30 years and have never owned a FWD car. I know it's hard for some people to believe, but it really is possible. A good set of snow tires and learning how your car handles can go a long way. And this is not a knock on FWD, but simply to point out that at one time there was no FWD and people got thru winters just fine."
1628,"April  5, 2004  6:50AM",dhanley,"Hm,  that hits a bit close to home, and probably accounts for a lot of the difference of opinion.  I sit really vertically, and i don't fit right in a lot of cars.  The old TL was included in this category of cars that are downright uncomfortable for me.  The RSX and integra would have sent me for weekly chiropractor visits.  A friend with a honda accord coupe giggles when he takes me for rides, becuase i look so uncomfortable.  But the 3-series sedan is fine for me, while the coupe is not.  Best car i ever sat in for me was my old 900, though.  Lots of space above the noggin even with sunroof installed.  The new 9-3 is not quite as ""square"" inside, which is too bad, but it still has lots of space AROUND the head.  That would have been the best car ever if it had been in the shop ( a lot ) less.  So, unless the TL has a lot more headroom than the old one, it might be the cramped overpriced one for me--not that anyone else might care.  Don't get me started on seats designed for people with narrow shoulders, bad posture, and big butts!  Ugh!I don't get how issues such as ""midsize"" and ""compact"" are decided.  The g35 is described as a compact, but it's got more interior cubic footage than the TL and the front is larger.  And, having sat in the back of the g35, it's not exactly tiny.   dave"
1629,"April  5, 2004 11:23AM",mariner7,"""What basis do you have for saying M will clean out RL's clock?""1. G cleaning out TL's clock!  Altima cleaning out Accord's clock, while we're on subject.2. RL has the same illustrous heritage: Odyssey/Pilot/Accord.Can anyone venture why TL does so badly in 100-0 braking?  It came pretty close to 9-3  and CTS in 60mph braking.  But in 100 mph, it takes 20-30 feet longer than those two, and 50 ft longer than stupendous G35.MT says that's equivalent to lengths of five Devilles.  Look on the bright side: during that lengthy distance and time, you can get through most of the Lord's Prayer.Don't care about CA?  It's only the largest, wealthiest, hippest state in the Union!  It's one state no company can afford to do badly in."
1630,"April  5, 2004 11:38AM",merc1,"You guys never fail to provide some of the best reading on all of edmunds, such witty writing. M"
1631,"April  5, 2004 12:40PM",kdshapiro,"""Not that driving in snow matters for this category, but I think you wrong.""It depends, one of my neighboors has a 4X4 pickup with appropriate tires and a steep driveway. His pickup was at the bottom of the driveway a few times this winter. A lot of the FWD cars spun and spun before they made it up some of the more inclined driveways in the neighborhood. Two winters ago an Accord was trying to get onto the main street up a hill out of the development. The Accord just couldn't make it up. Finally backed down the hill and went around another way. I made it up the hill albiet with a little help from DSC. The Accord was not much older than my car and the tires looked okay to me.While I generally believe a FWD with all-seasons will do better in the snow than a RWD with all-seasons, the sweeping generalization that FWD is better in the snow than RWD is just not true."
1632,"April  5, 2004 12:56PM",merc1,"It has been my experience that it comes down to skill more than anything else, that and common sense.  Avoid snow drifts, hills etc when you can if you're in a rwd car, but this doesn't mean fwd cars are invincible either, especilly in the hands of person that thinks a fwd car can go anywhere.   I too have seen all types of vehicles (rwd, fwd, awd) get stuck, usually due to people trying to execute silly manuvers in deep snow like they don't have to make any type of adjustment to their driving style due to the type of car they're driving. M"
1633,"April  5, 2004  1:16PM",qbrozen,"the new TL does have much more room for the driver than the old.  I couldn't fit in the old one either (unless I tilted the seat so far back that I could barely reach the steering wheel).  But I just fit in the new one perfectly (well, maybe about another quarter inch of seat travel would at least give me the choice of more than one seating position, but its fine as is)."
1634,"April  5, 2004  4:20PM",dhanley,"""Can anyone venture why TL does so badly in 100-0 braking? It came pretty close to 9-3 and CTS in 60mph braking. But in 100 mph, it takes 20-30 feet longer than those two, and 50 ft longer than stupendous G35.""Weight distribution TL : 61% front 39% rearCTS : 54/46 9-3 : 53/47 ( i was surprised too ) g35 : 52/48Pretty much what you'd expect, really.  With 61% already in front, it would be more like 80% during hard braking, and the rotors are probably aleady hot hauling the car down from 60."
1635,"April  5, 2004  4:39PM",mariner7,"Very plausible.  But just to be sure, I'd like to check braking and weight distribution of Accord, Maxima and Altima.If that's the problem, why did Honda make such a front heavy car?  Honda used to mean meticulous engineering!merc, thanks for the compliment, but TL fans don't see the humor anywhere, I can tell you that!  But I'm ready for their onslaught."
1636,"April  5, 2004  4:39PM",wco81,"That is an statement that perhaps needs to be modified to: ""A 330i equipped with every available option is $45K."" I never buy any vehicle with EVERY available option. With the exception of buying Japanese cars without the choice of options, no person I know of buys a car with every available option. Even those that opt for the extremely high-end cars.Now we all recognize there is a different value scale between Japanese and German vehicles.I came to the $45k estimate based on the web site of BMW of Mountain View from Autonation (linked from Edmunds).  Most of their 330 inventory was $43 or 44k.  A lot of it was coupes but still.If you add things like the premium package, nav system, leather, xenons, 17"" wheels and the sport package which increases HP to 235, you get to about $45kThat is about 10k more than a TL NAV isn't it?"
1637,"April  5, 2004  4:49PM",dhanley,"I don't think honda set out to make a nose-heavy car.  I think it probably would have cost a few thousand extra to engineer in weight distribution, and they felt ( quite possibly correctly ) that most people would be more enticed to buy based on lower sticker price, or more features, than shifting weight around.  On a car like the NSX or the S2000, where performance is paramount, they do distribute the weight.  Heck, a lot of sporty car owners never drive aggressively.  I made an lexus salesman nearly wet his pants with how i test drove the is300, and i didn't think i was doing anything special.  dave"
1638,"April  5, 2004  5:27PM",exalteddragon1,is 50/50 dist. At least that's what they were saying in 2003. Is the new engine heavier?
